timestamp,irradiance,cloud_cover,temperature,wind_speed,solar_generation_MW,wind_generation_MW,demand_MW,hour,day_of_year,hour_sin,hour_cos,doy_sin,doy_cos,target_pct_capacity_solar,target_pct_capacity_wind,pred_pct_capacity_solar
2023-08-25 19:00:00,0.0,0.0,28.30116679170187,10.449053453469002,648.6354227851135,11409.86641780169,35418.790341345164,19,237,-0.9659258262890684,0.2588190451025203,-0.8064799463209447,-0.5912614448635782,0.0259454169114045,0.5704933208900845,0.006899058
2023-08-25 20:00:00,0.0,28.71549243028319,26.148496313296576,9.941285974499952,396.6001635429173,9178.832285704098,32225.99663743584,20,237,-0.8660254037844386,0.5000000000000001,-0.8064799463209447,-0.5912614448635782,0.0158640065417166,0.4589416142852049,0.0063966806
2023-08-25 21:00:00,0.0,42.76994423789859,24.360825188481204,9.639188578565818,638.53607391235,7931.078364380287,31752.773176175844,21,237,-0.7071067811865477,0.7071067811865474,-0.8064799463209447,-0.5912614448635782,0.025541442956494,0.3965539182190143,0.0077803414
2023-08-25 22:00:00,0.0,22.278813104864224,19.800319027194213,7.524033486198069,0.0,2668.167296288886,30368.1763520316,22,237,-0.5000000000000004,0.8660254037844384,-0.8064799463209447,-0.5912614448635782,0.0,0.1334083648144443,0.0067279777
2023-08-25 23:00:00,0.0,20.407827356661155,24.46074790308755,7.334615126962726,420.5170071568007,2300.544714211372,32620.82926926829,23,237,-0.2588190451025215,0.965925826289068,-0.8064799463209447,-0.5912614448635782,0.016820680286272,0.1150272357105686,0.0067448462
2023-08-26 00:00:00,0.0,2.508806696260887,19.795978031891032,4.030387677452689,536.4723952472754,29.75119940637412,30125.98004132272,0,238,0.0,1.0,-0.8165380514459157,-0.5772916165517278,0.021458895809891,0.0014875599703187,0.00873782
2023-08-26 01:00:00,0.0,30.8629015087649,16.791131324584335,5.9464726305956095,0.0,686.1296533505306,31476.07119194836,1,238,0.2588190451025207,0.9659258262890684,-0.8165380514459157,-0.5772916165517278,0.0,0.0343064826675265,0.007568046
2023-08-26 02:00:00,0.0,54.45934229458154,18.65581675479356,8.186373718966236,0.0,4064.247698657504,31567.00365830912,2,238,0.4999999999999999,0.8660254037844387,-0.8165380514459157,-0.5772916165517278,0.0,0.2032123849328751,0.0075074923
2023-08-26 03:00:00,0.0,42.46073962298933,19.64369099303679,7.056074404225708,0.0,1797.8644050984003,31642.309685033448,3,238,0.7071067811865476,0.7071067811865476,-0.8165380514459157,-0.5772916165517278,0.0,0.08989322025492,0.007039836
2023-08-26 04:00:00,0.0,49.99629415143181,17.139838481312534,4.986405528242888,0.0,213.51691889888323,32504.017447824976,4,238,0.8660254037844386,0.5000000000000001,-0.8165380514459157,-0.5772916165517278,0.0,0.0106758459449441,0.007295007
2023-08-26 05:00:00,0.0,11.612795401846776,17.02491025100227,3.5131977146475277,144.4595494299523,3.729667801407104,35086.01741685605,5,238,0.9659258262890684,0.2588190451025207,-0.8165380514459157,-0.5772916165517278,0.005778381977198,0.0001864833900703,0.008333824
2023-08-26 06:00:00,0.0,44.419615559979526,20.09600994024512,4.857855770218106,0.0,167.9411520725574,35210.218016757484,6,238,1.0,6.123233995736766e-17,-0.8165380514459157,-0.5772916165517278,0.0,0.0083970576036278,0.008107491
2023-08-26 07:00:00,261.40901469855265,0.0,22.46185496096159,1.7176933605812623,4495.299404747464,0.0,36977.18916705728,7,238,0.9659258262890684,-0.2588190451025206,-0.8165380514459157,-0.5772916165517278,0.1798119761898985,0.0,0.20347625
2023-08-26 08:00:00,379.6602456435043,29.784318015976076,22.237052445858005,1.0555708034206954,5628.254699579136,0.0,38919.54300081154,8,238,0.8660254037844387,-0.4999999999999998,-0.8165380514459157,-0.5772916165517278,0.2251301879831654,0.0,0.23168775
2023-08-26 09:00:00,479.3437945649382,39.45862793162446,21.90169231231859,1.9511401673741295,6939.864026096722,0.0,36565.70775174148,9,238,0.7071067811865476,-0.7071067811865475,-0.8165380514459157,-0.5772916165517278,0.2775945610438688,0.0,0.27265114
2023-08-26 10:00:00,480.8429297850483,54.03257690897272,27.58480141583784,3.866125576286922,5370.884226145379,19.06108429261188,39899.76964042889,10,238,0.4999999999999999,-0.8660254037844387,-0.8165380514459157,-0.5772916165517278,0.2148353690458151,0.0009530542146305,0.23090865
2023-08-26 11:00:00,966.7076409534534,1.0927624623003425,30.038911272640767,3.464716473448765,17973.82857692029,2.8599201419096416,39187.98632169656,11,238,0.258819045102521,-0.9659258262890682,-0.8165380514459157,-0.5772916165517278,0.7189531430768116,0.0001429960070954,0.7509273
2023-08-26 12:00:00,830.9141314796033,21.278200836461657,30.837950370727697,1.3511276797884508,14535.686694845195,0.0,40071.45121028784,12,238,1.2246467991473532e-16,-1.0,-0.8165380514459157,-0.5772916165517278,0.5814274677938078,0.0,0.5613472
2023-08-26 13:00:00,971.226490552364,0.5369336885411116,29.171637490421208,6.067584139443336,19006.70076935215,830.120939203494,40038.67336084452,13,238,-0.2588190451025208,-0.9659258262890684,-0.8165380514459157,-0.5772916165517278,0.7602680307740859,0.0415060469601747,0.75210005
2023-08-26 14:00:00,369.3237478538506,69.33202835460219,33.39368508065076,3.953715732731549,3605.686193952712,22.46882026942899,38060.01702050859,14,238,-0.4999999999999997,-0.8660254037844388,-0.8165380514459157,-0.5772916165517278,0.1442274477581084,0.0011234410134714,0.14741875
2023-08-26 15:00:00,511.0515703080918,34.13095332198898,32.93215398883412,8.826372737412854,7924.373895757227,5373.853987700026,37713.00865466479,15,238,-0.7071067811865471,-0.7071067811865479,-0.8165380514459157,-0.5772916165517278,0.316974955830289,0.2686926993850013,0.29564637
2023-08-26 16:00:00,505.0034370442213,0.0,31.882589907712024,8.141171963874314,9567.950659429318,3717.343896011137,37162.38174057703,16,238,-0.8660254037844385,-0.5000000000000004,-0.8165380514459157,-0.5772916165517278,0.3827180263771727,0.1858671948005568,0.3848057
2023-08-26 17:00:00,197.5437431260357,29.317399774983716,29.849215741309923,8.026287323142178,3144.66154805342,3590.5700605766947,35832.797487516764,17,238,-0.9659258262890684,-0.2588190451025206,-0.8165380514459157,-0.5772916165517278,0.1257864619221368,0.1795285030288347,0.120772466
2023-08-26 18:00:00,8.780419460589674e-14,34.815352938011024,29.800408897817096,8.026843718635718,0.0,3724.885117530976,34849.97312701978,18,238,-1.0,-1.8369701987210294e-16,-0.8165380514459157,-0.5772916165517278,0.0,0.1862442558765487,0.0074850176
2023-08-26 19:00:00,0.0,29.386493280082966,27.5404756279934,6.995583102291537,0.0,1873.818705670561,34486.242115282024,19,238,-0.9659258262890684,0.2588190451025203,-0.8165380514459157,-0.5772916165517278,0.0,0.093690935283528,0.0065158345
2023-08-26 20:00:00,0.0,39.532479660529866,24.38510360178453,7.685557247161865,0.0,2868.44870903441,33353.102155141896,20,238,-0.8660254037844386,0.5000000000000001,-0.8165380514459157,-0.5772916165517278,0.0,0.1434224354517205,0.007032386
2023-08-26 21:00:00,0.0,36.492134868352366,23.75173277160797,9.820849706523884,0.0,8843.6208882503,30775.60828200694,21,238,-0.7071067811865477,0.7071067811865474,-0.8165380514459157,-0.5772916165517278,0.0,0.442181044412515,0.00677758
2023-08-26 22:00:00,0.0,16.114728046522586,22.7988053037462,8.945953130123696,0.0,5593.459786485474,32083.77597741407,22,238,-0.5000000000000004,0.8660254037844384,-0.8165380514459157,-0.5772916165517278,0.0,0.2796729893242737,0.006195313
2023-08-26 23:00:00,0.0,49.93471854110008,20.39714430433545,9.275190751773176,0.0,6655.246623512998,31175.71998617707,23,238,-0.2588190451025215,0.965925826289068,-0.8165380514459157,-0.5772916165517278,0.0,0.3327623311756499,0.007972231
2023-08-27 00:00:00,0.0,19.025274443774837,21.543363972274896,9.055559246390573,0.0,6141.356731103051,28304.18351563924,0,239,0.0,1.0,-0.8263541987239094,-0.5631507242749187,0.0,0.3070678365551526,0.00712934
2023-08-27 01:00:00,0.0,34.14058643995109,18.86523679915538,3.3435995254030866,181.62892031779688,1.1021662757542403,31345.49551684453,1,239,0.2588190451025207,0.9659258262890684,-0.8263541987239094,-0.5631507242749187,0.0072651568127118,5.5108313787712016e-05,0.007389718
2023-08-27 02:00:00,0.0,0.0,18.51670133390368,7.751626465035734,0.0,2944.405772734328,31197.8486637328,2,239,0.4999999999999999,0.8660254037844387,-0.8263541987239094,-0.5631507242749187,0.0,0.1472202886367164,0.0071858163
2023-08-27 03:00:00,0.0,63.17304686096507,17.545213865277972,5.901021202882758,1119.861519201406,677.2007252963199,31132.04519595984,3,239,0.7071067811865476,0.7071067811865476,-0.8263541987239094,-0.5631507242749187,0.0447944607680562,0.0338600362648159,0.006816374
2023-08-27 04:00:00,0.0,46.41492736726174,18.01866843006816,6.043952154651889,109.90715343068598,756.9408507204625,34663.7516707082,4,239,0.8660254037844386,0.5000000000000001,-0.8263541987239094,-0.5631507242749187,0.0043962861372274,0.0378470425360231,0.00711549
2023-08-27 05:00:00,0.0,49.10603986165701,19.57110400652017,1.2529907258868636,1012.1844871247858,0.0,31175.2809109344,5,239,0.9659258262890684,0.2588190451025207,-0.8263541987239094,-0.5631507242749187,0.0404873794849914,0.0,0.008151916
2023-08-27 06:00:00,0.0,24.46725886537884,19.857852405068652,4.325448126212355,776.9725213907695,62.30209404295241,35727.498111386245,6,239,1.0,6.123233995736766e-17,-0.8263541987239094,-0.5631507242749187,0.0310789008556307,0.0031151047021476,0.008200585
2023-08-27 07:00:00,218.90603518342712,19.28829225297483,22.135023519392213,3.620199717452887,4385.313805521665,6.434238646515577,36279.886248577895,7,239,0.9659258262890684,-0.2588190451025206,-0.8263541987239094,-0.5631507242749187,0.1754125522208666,0.0003217119323257,0.14346808
2023-08-27 08:00:00,268.70928083617946,56.00719928075361,24.58714742939822,1.7156799327194756,3177.749109445131,0.0,36431.55067402632,8,239,0.8660254037844387,-0.4999999999999998,-0.8263541987239094,-0.5631507242749187,0.1271099643778052,0.0,0.13029365
2023-08-27 09:00:00,554.8882261033738,26.558680321554284,27.19365679110131,0.5,8102.765511587792,0.0,38947.62207513239,9,239,0.7071067811865476,-0.7071067811865475,-0.8263541987239094,-0.5631507242749187,0.3241106204635117,0.0,0.36788732
2023-08-27 10:00:00,696.4182621121457,24.24576850077457,26.699147697471982,3.2774241391379646,11597.25331906566,0.5880606475701375,39368.728448604124,10,239,0.4999999999999999,-0.8660254037844387,-0.8263541987239094,-0.5631507242749187,0.4638901327626263,2.940303237850688e-05,0.45641366
2023-08-27 11:00:00,790.4455570448471,22.55789880204419,27.330303449462768,2.7786122908620188,13894.37373427942,0.0,39029.24238698243,11,239,0.258819045102521,-0.9659258262890682,-0.8263541987239094,-0.5631507242749187,0.5557749493711768,0.0,0.52447665
2023-08-27 12:00:00,1007.7731662912996,0.0,28.00786163088625,6.315705456946429,20612.17072678144,993.9882948636316,39590.68317977073,12,239,1.2246467991473532e-16,-1.0,-0.8263541987239094,-0.5631507242749187,0.8244868290712575,0.0496994147431815,0.7810278
2023-08-27 13:00:00,762.3824911881164,26.0173705882602,31.411962041118056,6.3027247885730056,12054.437431881808,993.2521907877804,40300.4198672505,13,239,-0.2588190451025208,-0.9659258262890684,-0.8263541987239094,-0.5631507242749187,0.4821774972752723,0.049662609539389,0.48750836
2023-08-27 14:00:00,702.0067433990832,23.477378640842502,33.41903779644552,10.031086007847222,11125.021535827693,9236.781759721038,41293.26032844998,14,239,-0.4999999999999997,-0.8660254037844388,-0.8263541987239094,-0.5631507242749187,0.4450008614331076,0.4618390879860519,0.46103153
2023-08-27 15:00:00,627.9422414496988,14.25662869990333,32.13525982965553,5.690928389518006,11477.679701938903,565.4068930875977,38426.23387360574,15,239,-0.7071067811865471,-0.7071067811865479,-0.8263541987239094,-0.5631507242749187,0.4591071880775561,0.0282703446543798,0.43492204
2023-08-27 16:00:00,422.7062568659324,19.332999685665836,31.400446252757227,9.072952256821283,6292.025535850892,5998.694121912438,39509.07437405904,16,239,-0.8660254037844385,-0.5000000000000004,-0.8263541987239094,-0.5631507242749187,0.2516810214340357,0.2999347060956219,0.27295727
2023-08-27 17:00:00,162.32410698233366,45.319838674145046,30.19463396253108,9.453103410393734,1695.394765795976,7274.58803287218,36640.04090003826,17,239,-0.9659258262890684,-0.2588190451025206,-0.8263541987239094,-0.5631507242749187,0.067815790631839,0.363729401643609,0.08589672
2023-08-27 18:00:00,1.1471436268152491e-13,8.461345656048557,29.33929075028818,9.991980754242276,571.3701233834812,9281.433484198731,34460.58388566467,18,239,-1.0,-1.8369701987210294e-16,-0.8263541987239094,-0.5631507242749187,0.0228548049353392,0.4640716742099366,0.007224846
2023-08-27 19:00:00,0.0,59.75389100735118,26.80832133310228,8.07795848225421,0.0,3498.864192170517,33786.60688606468,19,239,-0.9659258262890684,0.2588190451025203,-0.8263541987239094,-0.5631507242749187,0.0,0.1749432096085258,0.008936525
2023-08-27 20:00:00,0.0,1.3753380650182514,27.05294634116777,7.770456408294894,0.0,2929.973456671776,31042.474772803664,20,239,-0.8660254037844386,0.5000000000000001,-0.8263541987239094,-0.5631507242749187,0.0,0.1464986728335888,0.006667719
2023-08-27 21:00:00,0.0,0.0,25.90154772340861,12.513539072534382,0.0,20000.0,31897.5721975788,21,239,-0.7071067811865477,0.7071067811865474,-0.8263541987239094,-0.5631507242749187,0.0,1.0,0.007020194
2023-08-27 22:00:00,0.0,0.5174942967513019,25.45457805403413,9.603470397037722,0.0,8236.592302070936,29586.51358021248,22,239,-0.5000000000000004,0.8660254037844384,-0.8263541987239094,-0.5631507242749187,0.0,0.4118296151035468,0.021590589
2023-08-27 23:00:00,0.0,37.86943593765158,20.32027348925805,9.945098125460692,0.0,9266.682207027456,28779.173656229443,23,239,-0.2588190451025215,0.965925826289068,-0.8263541987239094,-0.5631507242749187,0.0,0.4633341103513729,0.0075795213
2023-08-28 00:00:00,0.0,12.949223439862052,21.37745924381174,8.200771116924631,0.0,3691.035317833517,30047.55982919425,0,240,0.0,1.0,-0.8359254794186365,-0.5488429582847199,0.0,0.1845517658916758,0.0083645955
2023-08-28 01:00:00,0.0,19.93858173325288,18.59070164463497,0.5,923.00622946534,0.0,29308.410839860797,1,240,0.2588190451025207,0.9659258262890684,-0.8359254794186365,-0.5488429582847199,0.0369202491786136,0.0,0.0067671523
2023-08-28 02:00:00,0.0,63.233729539308506,20.61860982699514,7.135489671841653,0.0,1858.2087702971428,31846.86473735716,2,240,0.4999999999999999,0.8660254037844387,-0.8359254794186365,-0.5488429582847199,0.0,0.0929104385148571,0.007208234
2023-08-28 03:00:00,0.0,26.22230161285833,16.010818544018715,3.479945067456173,309.1380198985549,2.972608392988351,32354.899462267917,3,240,0.7071067811865476,0.7071067811865476,-0.8359254794186365,-0.5488429582847199,0.0123655207959421,0.0001486304196494,0.0063146637
2023-08-28 04:00:00,0.0,34.09662529453306,17.21947713680397,4.5659184680263305,538.8951953617537,106.04140700226392,32638.96387508344,4,240,0.8660254037844386,0.5000000000000001,-0.8359254794186365,-0.5488429582847199,0.0215558078144701,0.0053020703501131,0.0069397185
2023-08-28 05:00:00,0.0,22.178088313871317,19.47175471584096,3.089752741257183,0.0,0.0195166187120902,32746.164678940157,5,240,0.9659258262890684,0.2588190451025207,-0.8359254794186365,-0.5488429582847199,0.0,9.758309356045117e-07,0.0074161454
2023-08-28 06:00:00,0.0,10.149168636469682,21.038664029613727,1.187357260496622,0.0,0.0,36580.01420529438,6,240,1.0,6.123233995736766e-17,-0.8359254794186365,-0.5488429582847199,0.0,0.0,0.008865458
2023-08-28 07:00:00,254.28799621027463,2.748299077333783,20.67654146688832,3.719684677590748,4003.758985964553,9.871959359886391,36570.80189121718,7,240,0.9659258262890684,-0.2588190451025206,-0.8359254794186365,-0.5488429582847199,0.1601503594385821,0.0004935979679943,0.19773775
2023-08-28 08:00:00,443.5653563416157,14.128970200996449,20.0845208468454,0.8247987339386498,7540.855294788979,0.0,36860.51593637577,8,240,0.8660254037844387,-0.4999999999999998,-0.8359254794186365,-0.5488429582847199,0.3016342117915592,0.0,0.33485094
2023-08-28 09:00:00,646.7370595703618,10.84785663255322,26.764380914936662,1.7404893108034225,11902.089642648678,0.0,39876.012498886026,9,240,0.7071067811865476,-0.7071067811865475,-0.8359254794186365,-0.5488429582847199,0.4760835857059471,0.0,0.47275653
2023-08-28 10:00:00,683.2213650997678,25.84999885509708,28.038960409130247,6.963253210743247,10187.075480691796,1680.163167460399,38978.513908778754,10,240,0.4999999999999999,-0.8660254037844387,-0.8359254794186365,-0.5488429582847199,0.4074830192276718,0.0840081583730199,0.44800675
2023-08-28 11:00:00,559.7918687241731,50.837237702318994,27.64234797281041,3.5374422641770145,7631.6504937617565,4.407015399218288,39139.33638847841,11,240,0.258819045102521,-0.9659258262890682,-0.8359254794186365,-0.5488429582847199,0.3052660197504702,0.0002203507699609,0.2911833
2023-08-28 12:00:00,1002.4859029892868,0.3623711916766972,28.991494788934236,7.048394006773174,19636.01006444236,1816.4525899389464,40724.06699350258,12,240,1.2246467991473532e-16,-1.0,-0.8359254794186365,-0.5488429582847199,0.7854404025776943,0.0908226294969473,0.7855703
2023-08-28 13:00:00,885.8303705690026,10.55490302964992,30.160018426747538,8.780824178561963,15836.252896199134,5270.091088894767,40018.13638741298,13,240,-0.2588190451025208,-0.9659258262890684,-0.8359254794186365,-0.5488429582847199,0.6334501158479654,0.2635045544447383,0.64941406
2023-08-28 14:00:00,728.5819225085347,19.599174817495133,30.90183813909776,4.348712036879057,12526.221045187573,65.11921277601695,38824.51147002744,14,240,-0.4999999999999997,-0.8660254037844388,-0.8359254794186365,-0.5488429582847199,0.5010488418075029,0.0032559606388008,0.49080816
2023-08-28 15:00:00,535.2036893260985,29.671745319624623,31.16255916621706,3.5976656964532827,7920.486513952952,6.249784092874307,39410.34784573764,15,240,-0.7071067811865471,-0.7071067811865479,-0.8359254794186365,-0.5488429582847199,0.3168194605581181,0.0003124892046437,0.3283123
2023-08-28 16:00:00,364.2866802782329,33.051356622599165,30.709544390278506,8.053083283477854,6382.159724783466,3355.186555862209,36887.79599594045,16,240,-0.8660254037844385,-0.5000000000000004,-0.8359254794186365,-0.5488429582847199,0.2552863889913386,0.1677593277931104,0.22291677
2023-08-28 17:00:00,164.95054290936147,43.94162519473902,34.10951975669123,10.629008570816564,1995.7457324831853,12346.667000109808,35821.36337270607,17,240,-0.9659258262890684,-0.2588190451025206,-0.8359254794186365,-0.5488429582847199,0.0798298292993274,0.6173333500054904,0.090705186
2023-08-28 18:00:00,7.3607856460022e-14,48.2696678872235,29.16068679104652,7.314746111534246,0.0,2194.474968219634,37366.35863429542,18,240,-1.0,-1.8369701987210294e-16,-0.8359254794186365,-0.5488429582847199,0.0,0.1097237484109816,0.008719774
2023-08-28 19:00:00,0.0,22.40380961353787,27.76864027306488,8.029558931241446,119.16465732752494,3461.18425873996,32934.20883216946,19,240,-0.9659258262890684,0.2588190451025203,-0.8359254794186365,-0.5488429582847199,0.0047665862931009,0.173059212936998,0.00651563
2023-08-28 20:00:00,0.0,6.2562626708976055,24.56174550908505,6.058138741562972,349.1545809435732,796.5359437912481,32469.15825108733,20,240,-0.8660254037844386,0.5000000000000001,-0.8359254794186365,-0.5488429582847199,0.0139661832377429,0.0398267971895624,0.006450792
2023-08-28 21:00:00,0.0,30.333340312492293,26.254536908888568,7.282653586945643,0.0,2201.2810892045045,31837.500820947724,21,240,-0.7071067811865477,0.7071067811865474,-0.8359254794186365,-0.5488429582847199,0.0,0.1100640544602252,0.0071786367
2023-08-28 22:00:00,0.0,27.40796682685881,23.85928822449411,10.354714151119875,758.0650585728109,11328.33901630166,29304.23502195986,22,240,-0.5000000000000004,0.8660254037844384,-0.8359254794186365,-0.5488429582847199,0.0303226023429124,0.566416950815083,0.006137813
2023-08-28 23:00:00,0.0,16.056212916359563,20.85657005522273,4.364210777007266,764.4919989041701,66.57493645922948,31199.95209763795,23,240,-0.2588190451025215,0.965925826289068,-0.8359254794186365,-0.5488429582847199,0.0305796799561668,0.0033287468229614,0.008610687
2023-08-29 00:00:00,0.0,48.574612686795554,20.45926360169571,6.766803723028726,1739.1463342169625,1396.5411635977698,30438.38855931114,0,241,0.0,1.0,-0.8452490573530634,-0.5343725582809785,0.0695658533686785,0.0698270581798884,0.008266693
2023-08-29 01:00:00,0.0,17.8050207355629,20.048323538538288,7.200158184718701,671.4487855598586,2024.189991462824,29964.834973940386,1,241,0.2588190451025207,0.9659258262890684,-0.8452490573530634,-0.5343725582809785,0.0268579514223943,0.1012094995731411,0.008173106
2023-08-29 02:00:00,0.0,45.793504804898696,18.987868697285272,7.149845929074643,801.1023921092751,1970.117666368204,32051.432524949123,2,241,0.4999999999999999,0.8660254037844387,-0.8452490573530634,-0.5343725582809785,0.032044095684371,0.0985058833184101,0.0075615956
2023-08-29 03:00:00,0.0,12.1598336993662,17.592177433187214,7.273711748613218,0.0,2052.38572529496,30925.83545732865,3,241,0.7071067811865476,0.7071067811865476,-0.8452490573530634,-0.5343725582809785,0.0,0.102619286264748,0.008411823
2023-08-29 04:00:00,0.0,42.62378840861589,20.398093005120085,2.950235705936274,1276.9583070839108,0.0,30924.67892314257,4,241,0.8660254037844386,0.5000000000000001,-0.8452490573530634,-0.5343725582809785,0.0510783322833564,0.0,0.0084353
2023-08-29 05:00:00,0.0,20.64235505013932,19.624957928273805,4.746826746740071,0.0,146.06475953141685,32593.42504415736,5,241,0.9659258262890684,0.2588190451025207,-0.8452490573530634,-0.5343725582809785,0.0,0.0073032379765708,0.0073570367
2023-08-29 06:00:00,0.0,33.27104303349357,16.17996639389194,1.1096502694198551,350.1991823737521,0.0,33921.20950636204,6,241,1.0,6.123233995736766e-17,-0.8452490573530634,-0.5343725582809785,0.01400796729495,0.0,0.005626987
2023-08-29 07:00:00,225.78540962916293,15.655507503886694,19.124488188534094,2.3441221518584703,3811.5458321680217,0.0,33758.43478224361,7,241,0.9659258262890684,-0.2588190451025206,-0.8452490573530634,-0.5343725582809785,0.1524618332867208,0.0,0.15852052
2023-08-29 08:00:00,405.6430910575469,22.96152414507161,22.40694135658471,1.4585042831964423,6418.273602860462,0.0,37096.18481996334,8,241,0.8660254037844387,-0.4999999999999998,-0.8452490573530634,-0.5343725582809785,0.2567309441144185,0.0,0.26547357
2023-08-29 09:00:00,656.3119923714769,8.98153320802031,25.59292731828528,0.5,12183.25555009387,0.0,40398.86493680213,9,241,0.7071067811865476,-0.7071067811865475,-0.8452490573530634,-0.5343725582809785,0.4873302220037548,0.0,0.47738317
2023-08-29 10:00:00,596.3509218709464,37.63529434021593,28.678461111934407,3.886396903348561,8267.309599048458,18.80561180251526,39597.84036142392,10,241,0.4999999999999999,-0.8660254037844387,-0.8452490573530634,-0.5343725582809785,0.3306923839619383,0.0009402805901257,0.33861452
2023-08-29 11:00:00,598.1539963449524,45.93055029939984,26.65057843582406,0.5,8046.263866215421,0.0,39954.88229466585,11,241,0.258819045102521,-0.9659258262890682,-0.8452490573530634,-0.5343725582809785,0.3218505546486168,0.0,0.31461865
2023-08-29 12:00:00,744.1366275292294,30.99332670130597,28.0663913192748,5.500302171212255,11386.567526176566,431.392809585474,40752.75485931414,12,241,1.2246467991473532e-16,-1.0,-0.8452490573530634,-0.5343725582809785,0.4554627010470626,0.0215696404792737,0.4552034
2023-08-29 13:00:00,783.0764304420918,23.03159281593004,32.38391451722828,4.520260940877735,13829.641664884008,95.27342796884938,41566.21097160394,13,241,-0.2588190451025208,-0.9659258262890684,-0.8452490573530634,-0.5343725582809785,0.5531856665953603,0.0047636713984424,0.5134723
2023-08-29 14:00:00,618.0586201961296,34.63714657598389,29.85261240718943,7.438167120877339,8936.951596480998,2470.4128730843618,39805.16266819046,14,241,-0.4999999999999997,-0.8660254037844388,-0.8452490573530634,-0.5343725582809785,0.3574780638592399,0.123520643654218,0.3665305
2023-08-29 15:00:00,378.6237321821592,55.95389582013182,33.19383103340234,4.037547194962272,3264.8941644997303,30.707802416325453,37423.65989218842,15,241,-0.7071067811865471,-0.7071067811865479,-0.8452490573530634,-0.5343725582809785,0.1305957665799892,0.0015353901208162,0.17551999
2023-08-29 16:00:00,363.0733901757841,33.1451041991454,32.53910435564915,8.3289817386636,5951.402056411422,4376.049630459753,36808.51114026149,16,241,-0.8660254037844385,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785,0.2380560822564568,0.2188024815229876,0.21736757
2023-08-29 17:00:00,165.95489859800486,43.30558604342999,30.464865711759256,13.662546942971453,2352.4463617965966,19964.42931326601,35677.54050558899,17,241,-0.9659258262890684,-0.2588190451025206,-0.8452490573530634,-0.5343725582809785,0.0940978544718638,0.9982214656633004,0.09626099
2023-08-29 18:00:00,1.2286330971707241e-13,0.0,28.30721000008315,9.812209971546531,532.7716564372109,8515.622105701845,34824.39949555108,18,241,-1.0,-1.8369701987210294e-16,-0.8452490573530634,-0.5343725582809785,0.0213108662574884,0.4257811052850922,0.008046448
