timestamp,irradiance,cloud_cover,temperature,wind_speed,solar_generation_MW,wind_generation_MW,demand_MW,hour,day_of_year,hour_sin,hour_cos,doy_sin,doy_cos,target_pct_capacity_solar,target_pct_capacity_wind
2021-09-02 22:00:00,0.0,20,26.4,5.02,0.0,221.7604486223925,28696.0801541498,22,245,-0.5000000000000004,0.8660254037844384,-0.8800122039735356,-0.4749510720670502,0.0,0.011088022431119624
2021-09-02 23:00:00,0.0,48,26.1,4.52,755.4729239348083,101.09213885779353,31936.04622648307,23,245,-0.25881904510252157,0.9659258262890681,-0.8800122039735356,-0.4749510720670502,0.03021891695739233,0.005054606942889677
2021-09-03 00:00:00,0.0,100,25.9,4.53,628.5237816848254,99.28484488792012,29309.243365327053,0,246,0.0,1.0,-0.888057322629493,-0.4597327394521046,0.025140951267393016,0.004964242244396006
2021-09-03 01:00:00,0.0,88,25.8,4.36,193.95238205260648,71.54815525393572,30797.462787012882,1,246,0.25881904510252074,0.9659258262890683,-0.888057322629493,-0.4597327394521046,0.00775809528210426,0.003577407762696786
2021-09-03 02:00:00,0.0,100,25.7,4.22,98.05926697162272,49.891664331022874,30252.623267661093,2,246,0.49999999999999994,0.8660254037844387,-0.888057322629493,-0.4597327394521046,0.003922370678864908,0.0024945832165511436
2021-09-03 03:00:00,0.0,94,25.7,4.17,0.0,43.11529524049407,32277.85328160932,3,246,0.7071067811865476,0.7071067811865476,-0.888057322629493,-0.4597327394521046,0.0,0.0021557647620247034
2021-09-03 04:00:00,0.0,88,25.7,4.3,0.0,61.30726177934574,31501.87620328078,4,246,0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.0,0.003065363088967287
2021-09-03 05:00:00,0.0,100,25.6,3.62,0.0,6.356511116353229,33585.680695086776,5,246,0.9659258262890683,0.25881904510252074,-0.888057322629493,-0.4597327394521046,0.0,0.0003178255558176614
2021-09-03 06:00:00,0.0,100,25.6,3.7,0.0,8.896107028681952,34920.916531796924,6,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046,0.0,0.0004448053514340976
2021-09-03 07:00:00,46.0,100,26.2,3.45,152.54234940936544,2.4082262031111012,36971.06449850476,7,246,0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046,0.0061016939763746175,0.00012041131015555506
2021-09-03 08:00:00,134.0,73,26.7,3.71,536.4308218397098,9.812321648831343,37871.56066801547,8,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046,0.021457232873588392,0.0004906160824415672
2021-09-03 09:00:00,287.0,59,27.5,3.76,3111.217361607652,12.050466664202602,40404.69602208299,9,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046,0.12444869446430608,0.0006025233332101302
2021-09-03 10:00:00,511.0,39,28.7,4.21,8416.74427353215,49.66040889779091,39878.53264424526,10,246,0.49999999999999994,-0.8660254037844387,-0.888057322629493,-0.4597327394521046,0.336669770941286,0.0024830204448895456
2021-09-03 11:00:00,618.0,51,29.7,4.33,7927.351847439014,64.67307410061642,39599.746698207404,11,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046,0.31709407389756056,0.003233653705030821
2021-09-03 12:00:00,702.0,61,30.3,4.75,8791.025320153498,141.51680412358033,39905.34740348851,12,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046,0.3516410128061399,0.0070758402061790165
2021-09-03 13:00:00,606.0,70,30.2,4.49,6168.845581395143,92.73827248561723,39633.35905723732,13,246,-0.2588190451025208,-0.9659258262890683,-0.888057322629493,-0.4597327394521046,0.24675382325580572,0.004636913624280862
2021-09-03 14:00:00,603.0,54,29.5,5.29,7914.286919483951,325.2225573399681,41648.800613406034,14,246,-0.4999999999999997,-0.8660254037844388,-0.888057322629493,-0.4597327394521046,0.31657147677935804,0.016261127866998404
2021-09-03 15:00:00,563.0,73,30.3,6.14,5393.309452966997,866.8192420084524,38230.82487823627,15,246,-0.7071067811865471,-0.7071067811865479,-0.888057322629493,-0.4597327394521046,0.21573237811867987,0.04334096210042262
2021-09-03 16:00:00,422.0,41,30.4,5.84,5388.537291546552,614.5992629748112,37288.32835319257,16,246,-0.8660254037844385,-0.5000000000000004,-0.888057322629493,-0.4597327394521046,0.2155414916618621,0.030729963148740557
2021-09-03 17:00:00,270.0,42,29.7,5.01,3538.1565979924935,225.7362532265224,35706.48559057024,17,246,-0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046,0.14152626391969975,0.011286812661326119
2021-09-03 18:00:00,88.0,48,28.8,4.8,1187.4939108660485,151.2407310623241,35164.94229378821,18,246,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046,0.04749975643464194,0.007562036553116205
2021-09-03 19:00:00,5.0,48,27.8,4.62,356.4152272413175,115.67203982556155,34422.42609667095,19,246,-0.9659258262890684,0.2588190451025203,-0.888057322629493,-0.4597327394521046,0.0142566090896527,0.005783601991278078
2021-09-03 20:00:00,0.0,57,27.4,3.86,0.0,17.214781486779163,33328.82253807836,20,246,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.0,0.0008607390743389582
2021-09-03 21:00:00,0.0,99,27.1,3.45,686.8855326954684,2.4653037365346733,31233.57257803085,21,246,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.02747542130781874,0.00012326518682673367
2021-09-03 22:00:00,0.0,36,26.7,3.72,0.0,10.10381923553559,29115.97155174273,22,246,-0.5000000000000004,0.8660254037844384,-0.888057322629493,-0.4597327394521046,0.0,0.0005051909617767795
2021-09-03 23:00:00,0.0,13,26.5,3.92,656.0168469920217,20.503181282718696,28941.735035466343,23,246,-0.25881904510252157,0.9659258262890681,-0.888057322629493,-0.4597327394521046,0.026240673879680865,0.0010251590641359347
2021-09-04 00:00:00,0.0,65,26.4,3.83,0.0,16.45621573083671,28720.605243594797,0,247,0.0,1.0,-0.8958392907349089,-0.4443781781046134,0.0,0.0008228107865418356
2021-09-04 01:00:00,0.0,63,26.3,4.14,1001.8131889997472,40.33850555451017,30932.23077870372,1,247,0.25881904510252074,0.9659258262890683,-0.8958392907349089,-0.4443781781046134,0.04007252755998989,0.0020169252777255085
2021-09-04 02:00:00,0.0,88,25.9,4.08,281.16666127459393,35.119407655770665,29665.875030031406,2,247,0.49999999999999994,0.8660254037844387,-0.8958392907349089,-0.4443781781046134,0.011246666450983758,0.0017559703827885332
2021-09-04 03:00:00,0.0,100,25.9,3.86,0.0,17.875422734748994,31234.609878077656,3,247,0.7071067811865476,0.7071067811865476,-0.8958392907349089,-0.4443781781046134,0.0,0.0008937711367374497
2021-09-04 04:00:00,0.0,100,26.0,3.77,0.0,12.22467294068916,31413.80758874085,4,247,0.8660254037844386,0.5000000000000001,-0.8958392907349089,-0.4443781781046134,0.0,0.000611233647034458
2021-09-04 05:00:00,0.0,97,25.5,3.21,0.0,0.24543213996248378,34633.56485308494,5,247,0.9659258262890683,0.25881904510252074,-0.8958392907349089,-0.4443781781046134,0.0,1.2271606998124188e-05
2021-09-04 06:00:00,0.0,45,25.4,2.8,0.0,0.0,34795.30910717183,6,247,1.0,6.123233995736766e-17,-0.8958392907349089,-0.4443781781046134,0.0,0.0
2021-09-04 07:00:00,60.0,20,25.9,3.41,584.123650900072,1.8279371117249668,38104.30706594182,7,247,0.9659258262890683,-0.25881904510252063,-0.8958392907349089,-0.4443781781046134,0.02336494603600288,9.139685558624834e-05
2021-09-04 08:00:00,226.0,54,27.0,4.21,2353.1601982322163,49.32734312565406,38447.511991182524,8,247,0.8660254037844387,-0.4999999999999998,-0.8958392907349089,-0.4443781781046134,0.09412640792928866,0.002466367156282703
2021-09-04 09:00:00,363.0,87,28.1,3.92,2727.432978275271,20.601442285002395,38588.34028845247,9,247,0.7071067811865476,-0.7071067811865475,-0.8958392907349089,-0.4443781781046134,0.10909731913101084,0.0010300721142501197
2021-09-04 10:00:00,477.0,45,28.9,3.64,6610.865713414752,6.966383628281405,37082.508677667494,10,247,0.49999999999999994,-0.8660254037844387,-0.8958392907349089,-0.4443781781046134,0.26443462853659006,0.00034831918141407027
2021-09-04 11:00:00,595.0,45,29.7,3.74,8064.040242712295,10.406995577505544,42060.255153972445,11,247,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.4443781781046134,0.3225616097084918,0.0005203497788752772
2021-09-04 12:00:00,667.0,53,30.5,3.94,8759.394309606612,21.772684695372153,40586.321593275476,12,247,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.4443781781046134,0.3503757723842645,0.0010886342347686075
2021-09-04 13:00:00,658.0,36,31.2,3.86,9136.116465683257,16.906301391439044,38332.07127485124,13,247,-0.2588190451025208,-0.9659258262890683,-0.8958392907349089,-0.4443781781046134,0.3654446586273303,0.0008453150695719522
2021-09-04 14:00:00,682.0,50,31.8,3.94,9222.731079279994,22.677730474170964,39013.21831023452,14,247,-0.4999999999999997,-0.8660254037844388,-0.8958392907349089,-0.4443781781046134,0.3689092431711998,0.0011338865237085483
2021-09-04 15:00:00,590.0,85,31.0,3.85,4315.379381550058,17.088903939017232,39980.40360034884,15,247,-0.7071067811865471,-0.7071067811865479,-0.8958392907349089,-0.4443781781046134,0.1726151752620023,0.0008544451969508616
2021-09-04 16:00:00,403.0,61,31.2,4.07,4954.88571117124,34.00821216064929,36053.58130616789,16,247,-0.8660254037844385,-0.5000000000000004,-0.8958392907349089,-0.4443781781046134,0.1981954284468496,0.0017004106080324647
2021-09-04 17:00:00,224.0,54,30.7,3.68,1666.7562350036324,8.070787872239015,35591.17711652645,17,247,-0.9659258262890683,-0.25881904510252063,-0.8958392907349089,-0.4443781781046134,0.06667024940014529,0.0004035393936119507
2021-09-04 18:00:00,95.0,39,29.6,2.82,1171.8268238962296,0.0,34431.782049882575,18,247,-1.0,-1.8369701987210297e-16,-0.8958392907349089,-0.4443781781046134,0.046873072955849186,0.0
2021-09-04 19:00:00,4.0,62,28.8,2.7,0.0,0.0,33106.70467286435,19,247,-0.9659258262890684,0.2588190451025203,-0.8958392907349089,-0.4443781781046134,0.0,0.0
2021-09-04 20:00:00,0.0,98,28.4,3.01,0.0,2.78566527771098e-05,31178.930190662217,20,247,-0.8660254037844386,0.5000000000000001,-0.8958392907349089,-0.4443781781046134,0.0,1.39283263885549e-09
2021-09-04 21:00:00,0.0,100,28.0,3.35,204.80959434164657,1.2041953772693441,31993.346271407285,21,247,-0.7071067811865477,0.7071067811865474,-0.8958392907349089,-0.4443781781046134,0.008192383773665863,6.02097688634672e-05
2021-09-04 22:00:00,0.0,98,27.7,2.98,25.07190121538203,0.0,31769.62136307399,22,247,-0.5000000000000004,0.8660254037844384,-0.8958392907349089,-0.4443781781046134,0.0010028760486152813,0.0
2021-09-04 23:00:00,0.0,97,27.3,2.82,0.0,0.0,29753.342357931953,23,247,-0.25881904510252157,0.9659258262890681,-0.8958392907349089,-0.4443781781046134,0.0,0.0
2021-09-05 00:00:00,0.0,97,26.8,1.93,570.4796418141527,0.0,30597.7955454753,0,248,0.0,1.0,-0.9033558023246842,-0.4288919379124841,0.02281918567256611,0.0
2021-09-05 01:00:00,0.0,82,26.4,1.86,0.0,0.0,28611.95579792584,1,248,0.25881904510252074,0.9659258262890683,-0.9033558023246842,-0.4288919379124841,0.0,0.0
2021-09-05 02:00:00,0.0,89,26.1,1.92,150.19152366070549,0.0,31129.42194535684,2,248,0.49999999999999994,0.8660254037844387,-0.9033558023246842,-0.4288919379124841,0.006007660946428219,0.0
2021-09-05 03:00:00,0.0,97,25.8,1.97,696.1432410976114,0.0,32459.41463710738,3,248,0.7071067811865476,0.7071067811865476,-0.9033558023246842,-0.4288919379124841,0.027845729643904457,0.0
2021-09-05 04:00:00,0.0,94,25.6,2.02,621.6985176695654,0.0,32520.979560368738,4,248,0.8660254037844386,0.5000000000000001,-0.9033558023246842,-0.4288919379124841,0.024867940706782617,0.0
2021-09-05 05:00:00,0.0,93,25.9,1.63,0.0,0.0,32625.920224849222,5,248,0.9659258262890683,0.25881904510252074,-0.9033558023246842,-0.4288919379124841,0.0,0.0
2021-09-05 06:00:00,0.0,100,26.3,1.7,538.9384748973022,0.0,34604.57783823986,6,248,1.0,6.123233995736766e-17,-0.9033558023246842,-0.4288919379124841,0.021557538995892085,0.0
2021-09-05 07:00:00,9.0,98,26.4,1.86,0.0,0.0,35911.55227803701,7,248,0.9659258262890683,-0.25881904510252063,-0.9033558023246842,-0.4288919379124841,0.0,0.0
2021-09-05 08:00:00,94.0,100,26.7,2.83,1352.6016582720335,0.0,38842.266462276864,8,248,0.8660254037844387,-0.4999999999999998,-0.9033558023246842,-0.4288919379124841,0.05410406633088134,0.0
2021-09-05 09:00:00,198.0,100,26.9,2.98,787.1560303415722,0.0,38659.37898843214,9,248,0.7071067811865476,-0.7071067811865475,-0.9033558023246842,-0.4288919379124841,0.03148624121366289,0.0
2021-09-05 10:00:00,166.0,100,26.4,2.62,1233.8641065506376,0.0,39842.37317669335,10,248,0.49999999999999994,-0.8660254037844387,-0.9033558023246842,-0.4288919379124841,0.04935456426202551,0.0
2021-09-05 11:00:00,307.0,100,27.3,3.0,1757.5801443697926,0.0,40575.25305714547,11,248,0.258819045102521,-0.9659258262890682,-0.9033558023246842,-0.4288919379124841,0.07030320577479171,0.0
2021-09-05 12:00:00,366.0,100,28.0,2.73,1712.2137599776763,0.0,40216.82175577117,12,248,1.2246467991473532e-16,-1.0,-0.9033558023246842,-0.4288919379124841,0.06848855039910705,0.0
2021-09-05 13:00:00,531.0,100,29.5,2.11,3237.6517019055877,0.0,39645.876597906674,13,248,-0.2588190451025208,-0.9659258262890683,-0.9033558023246842,-0.4288919379124841,0.1295060680762235,0.0
2021-09-05 14:00:00,332.0,100,29.8,1.22,1047.2405967049158,0.0,38492.971631847955,14,248,-0.4999999999999997,-0.8660254037844388,-0.9033558023246842,-0.4288919379124841,0.041889623868196633,0.0
2021-09-05 15:00:00,252.0,100,30.0,1.03,1486.3316752772691,0.0,38889.479928446686,15,248,-0.7071067811865471,-0.7071067811865479,-0.9033558023246842,-0.4288919379124841,0.059453267011090764,0.0
2021-09-05 16:00:00,229.0,94,30.0,1.48,1447.478478733978,0.0,38239.0912809631,16,248,-0.8660254037844385,-0.5000000000000004,-0.9033558023246842,-0.4288919379124841,0.05789913914935912,0.0
2021-09-05 17:00:00,124.0,99,31.1,1.46,461.4536707832111,0.0,37175.69724099937,17,248,-0.9659258262890683,-0.25881904510252063,-0.9033558023246842,-0.4288919379124841,0.018458146831328445,0.0
2021-09-05 18:00:00,80.0,100,30.1,0.61,0.0,0.0,35262.18885263051,18,248,-1.0,-1.8369701987210297e-16,-0.9033558023246842,-0.4288919379124841,0.0,0.0
2021-09-05 19:00:00,4.0,100,29.0,1.8,0.0,0.0,32932.907064073115,19,248,-0.9659258262890684,0.2588190451025203,-0.9033558023246842,-0.4288919379124841,0.0,0.0
2021-09-05 20:00:00,0.0,98,28.2,1.71,0.0,0.0,32927.037717725005,20,248,-0.8660254037844386,0.5000000000000001,-0.9033558023246842,-0.4288919379124841,0.0,0.0
2021-09-05 21:00:00,0.0,97,27.8,2.02,0.0,0.0,30568.545672221146,21,248,-0.7071067811865477,0.7071067811865474,-0.9033558023246842,-0.4288919379124841,0.0,0.0
2021-09-05 22:00:00,0.0,97,27.4,2.1,0.0,0.0,29818.424283832574,22,248,-0.5000000000000004,0.8660254037844384,-0.9033558023246842,-0.4288919379124841,0.0,0.0
2021-09-05 23:00:00,0.0,96,27.1,2.02,0.0,0.0,29856.186264003656,23,248,-0.25881904510252157,0.9659258262890681,-0.9033558023246842,-0.4288919379124841,0.0,0.0
2021-09-06 00:00:00,0.0,90,26.8,1.7,0.0,0.0,29361.318188204834,0,249,0.0,1.0,-0.9106046300942162,-0.41327860778290443,0.0,0.0
2021-09-06 01:00:00,0.0,85,26.6,1.65,220.59535489114106,0.0,30228.8930280492,1,249,0.25881904510252074,0.9659258262890683,-0.9106046300942162,-0.41327860778290443,0.008823814195645643,0.0
2021-09-06 02:00:00,0.0,99,26.4,1.71,2.286067329796629,0.0,30993.08577271264,2,249,0.49999999999999994,0.8660254037844387,-0.9106046300942162,-0.41327860778290443,9.144269319186517e-05,0.0
2021-09-06 03:00:00,0.0,99,26.4,1.73,11.8181725603151,0.0,30999.653363859776,3,249,0.7071067811865476,0.7071067811865476,-0.9106046300942162,-0.41327860778290443,0.000472726902412604,0.0
2021-09-06 04:00:00,0.0,86,26.1,1.71,184.6203909080765,0.0,32029.66274343401,4,249,0.8660254037844386,0.5000000000000001,-0.9106046300942162,-0.41327860778290443,0.00738481563632306,0.0
2021-09-06 05:00:00,0.0,50,25.8,1.6,0.0,0.0,34430.03910648776,5,249,0.9659258262890683,0.25881904510252074,-0.9106046300942162,-0.41327860778290443,0.0,0.0
2021-09-06 06:00:00,0.0,56,26.1,1.36,78.36568568379539,0.0,33899.41881830624,6,249,1.0,6.123233995736766e-17,-0.9106046300942162,-0.41327860778290443,0.0031346274273518155,0.0
2021-09-06 07:00:00,60.0,37,26.8,2.4,1089.1992274021034,0.0,35139.26578230402,7,249,0.9659258262890683,-0.25881904510252063,-0.9106046300942162,-0.41327860778290443,0.04356796909608413,0.0
2021-09-06 08:00:00,203.0,35,27.8,2.21,3273.7426606852587,0.0,39137.523557632834,8,249,0.8660254037844387,-0.4999999999999998,-0.9106046300942162,-0.41327860778290443,0.13094970642741036,0.0
2021-09-06 09:00:00,369.0,60,28.7,2.01,3100.2096480221303,0.0,38684.4765313652,9,249,0.7071067811865476,-0.7071067811865475,-0.9106046300942162,-0.41327860778290443,0.12400838592088521,0.0
2021-09-06 10:00:00,510.0,100,29.6,1.84,3075.4994862163885,0.0,38974.69615703468,10,249,0.49999999999999994,-0.8660254037844387,-0.9106046300942162,-0.41327860778290443,0.12301997944865554,0.0
