timestamp,irradiance,cloud_cover,temperature,wind_speed,solar_generation_MW,wind_generation_MW,demand_MW
2021-09-03 16:00:00,422.0,41,30.4,5.84,5388.537291546552,614.5992629748112,37288.32835319257
2021-09-03 17:00:00,270.0,42,29.7,5.01,3538.1565979924935,225.7362532265224,35706.48559057024
2021-09-03 18:00:00,88.0,48,28.8,4.8,1187.4939108660485,151.2407310623241,35164.94229378821
2021-09-03 19:00:00,5.0,48,27.8,4.62,356.4152272413175,115.67203982556155,34422.42609667095
2021-09-03 20:00:00,0.0,57,27.4,3.86,0.0,17.214781486779163,33328.82253807836
2021-09-03 21:00:00,0.0,99,27.1,3.45,686.8855326954684,2.4653037365346733,31233.57257803085
2021-09-03 22:00:00,0.0,36,26.7,3.72,0.0,10.10381923553559,29115.97155174273
2021-09-03 23:00:00,0.0,13,26.5,3.92,656.0168469920217,20.503181282718696,28941.735035466343
2021-09-04 00:00:00,0.0,65,26.4,3.83,0.0,16.45621573083671,28720.605243594797
2021-09-04 01:00:00,0.0,63,26.3,4.14,1001.8131889997472,40.33850555451017,30932.23077870372
2021-09-04 02:00:00,0.0,88,25.9,4.08,281.16666127459393,35.119407655770665,29665.875030031406
2021-09-04 03:00:00,0.0,100,25.9,3.86,0.0,17.875422734748994,31234.609878077656
2021-09-04 04:00:00,0.0,100,26.0,3.77,0.0,12.22467294068916,31413.80758874085
2021-09-04 05:00:00,0.0,97,25.5,3.21,0.0,0.24543213996248378,34633.56485308494
2021-09-04 06:00:00,0.0,45,25.4,2.8,0.0,0.0,34795.30910717183
2021-09-04 07:00:00,60.0,20,25.9,3.41,584.123650900072,1.8279371117249668,38104.30706594182
2021-09-04 08:00:00,226.0,54,27.0,4.21,2353.1601982322163,49.32734312565406,38447.511991182524
2021-09-04 09:00:00,363.0,87,28.1,3.92,2727.432978275271,20.601442285002395,38588.34028845247
2021-09-04 10:00:00,477.0,45,28.9,3.64,6610.865713414752,6.966383628281405,37082.508677667494
2021-09-04 11:00:00,595.0,45,29.7,3.74,8064.040242712295,10.406995577505544,42060.255153972445
2021-09-04 12:00:00,667.0,53,30.5,3.94,8759.394309606612,21.772684695372153,40586.321593275476
2021-09-04 13:00:00,658.0,36,31.2,3.86,9136.116465683257,16.906301391439044,38332.07127485124
2021-09-04 14:00:00,682.0,50,31.8,3.94,9222.731079279994,22.677730474170964,39013.21831023452
2021-09-04 15:00:00,590.0,85,31.0,3.85,4315.379381550058,17.088903939017232,39980.40360034884
2021-09-04 16:00:00,403.0,61,31.2,4.07,4954.88571117124,34.00821216064929,36053.58130616789
2021-09-04 17:00:00,224.0,54,30.7,3.68,1666.7562350036324,8.070787872239015,35591.17711652645
2021-09-04 18:00:00,95.0,39,29.6,2.82,1171.8268238962296,0.0,34431.782049882575
2021-09-04 19:00:00,4.0,62,28.8,2.7,0.0,0.0,33106.70467286435
2021-09-04 20:00:00,0.0,98,28.4,3.01,0.0,2.78566527771098e-05,31178.930190662217
2021-09-04 21:00:00,0.0,100,28.0,3.35,204.80959434164657,1.2041953772693441,31993.346271407285
2021-09-04 22:00:00,0.0,98,27.7,2.98,25.07190121538203,0.0,31769.62136307399
2021-09-04 23:00:00,0.0,97,27.3,2.82,0.0,0.0,29753.342357931953
2021-09-05 00:00:00,0.0,97,26.8,1.93,570.4796418141527,0.0,30597.7955454753
2021-09-05 01:00:00,0.0,82,26.4,1.86,0.0,0.0,28611.95579792584
2021-09-05 02:00:00,0.0,89,26.1,1.92,150.19152366070549,0.0,31129.42194535684
2021-09-05 03:00:00,0.0,97,25.8,1.97,696.1432410976114,0.0,32459.41463710738
2021-09-05 04:00:00,0.0,94,25.6,2.02,621.6985176695654,0.0,32520.979560368738
2021-09-05 05:00:00,0.0,93,25.9,1.63,0.0,0.0,32625.920224849222
2021-09-05 06:00:00,0.0,100,26.3,1.7,538.9384748973022,0.0,34604.57783823986
2021-09-05 07:00:00,9.0,98,26.4,1.86,0.0,0.0,35911.55227803701
2021-09-05 08:00:00,94.0,100,26.7,2.83,1352.6016582720335,0.0,38842.266462276864
2021-09-05 09:00:00,198.0,100,26.9,2.98,787.1560303415722,0.0,38659.37898843214
2021-09-05 10:00:00,166.0,100,26.4,2.62,1233.8641065506376,0.0,39842.37317669335
2021-09-05 11:00:00,307.0,100,27.3,3.0,1757.5801443697926,0.0,40575.25305714547
2021-09-05 12:00:00,366.0,100,28.0,2.73,1712.2137599776763,0.0,40216.82175577117
2021-09-05 13:00:00,531.0,100,29.5,2.11,3237.6517019055877,0.0,39645.876597906674
2021-09-05 14:00:00,332.0,100,29.8,1.22,1047.2405967049158,0.0,38492.971631847955
2021-09-05 15:00:00,252.0,100,30.0,1.03,1486.3316752772691,0.0,38889.479928446686
2021-09-05 16:00:00,229.0,94,30.0,1.48,1447.478478733978,0.0,38239.0912809631
2021-09-05 17:00:00,124.0,99,31.1,1.46,461.4536707832111,0.0,37175.69724099937
2021-09-05 18:00:00,80.0,100,30.1,0.61,0.0,0.0,35262.18885263051
2021-09-05 19:00:00,4.0,100,29.0,1.8,0.0,0.0,32932.907064073115
2021-09-05 20:00:00,0.0,98,28.2,1.71,0.0,0.0,32927.037717725005
2021-09-05 21:00:00,0.0,97,27.8,2.02,0.0,0.0,30568.545672221146
2021-09-05 22:00:00,0.0,97,27.4,2.1,0.0,0.0,29818.424283832574
2021-09-05 23:00:00,0.0,96,27.1,2.02,0.0,0.0,29856.186264003656
2021-09-06 00:00:00,0.0,90,26.8,1.7,0.0,0.0,29361.318188204834
2021-09-06 01:00:00,0.0,85,26.6,1.65,220.59535489114106,0.0,30228.8930280492
2021-09-06 02:00:00,0.0,99,26.4,1.71,2.286067329796629,0.0,30993.08577271264
2021-09-06 03:00:00,0.0,99,26.4,1.73,11.8181725603151,0.0,30999.653363859776
2021-09-06 04:00:00,0.0,86,26.1,1.71,184.6203909080765,0.0,32029.66274343401
2021-09-06 05:00:00,0.0,50,25.8,1.6,0.0,0.0,34430.03910648776
2021-09-06 06:00:00,0.0,56,26.1,1.36,78.36568568379539,0.0,33899.41881830624
2021-09-06 07:00:00,60.0,37,26.8,2.4,1089.1992274021034,0.0,35139.26578230402
2021-09-06 08:00:00,203.0,35,27.8,2.21,3273.7426606852587,0.0,39137.523557632834
2021-09-06 09:00:00,369.0,60,28.7,2.01,3100.2096480221303,0.0,38684.4765313652
2021-09-06 10:00:00,510.0,100,29.6,1.84,3075.4994862163885,0.0,38974.69615703468
2021-09-06 11:00:00,547.0,75,30.1,1.43,4579.825951362087,0.0,39954.418309394416
2021-09-06 12:00:00,557.0,50,30.8,1.3,6896.272677185226,0.0,39856.220482125485
2021-09-06 13:00:00,705.0,100,31.9,0.7,3926.5795406512916,0.0,39166.78282144041
2021-09-06 14:00:00,449.0,96,29.7,3.14,2408.1496671804207,0.0760267113221026,36631.82918926254
2021-09-06 15:00:00,417.0,97,29.6,2.45,2495.3812326155125,0.0,38543.90579434825
2021-09-06 16:00:00,357.0,96,30.3,1.81,2649.4820717950506,0.0,36196.70766857909
2021-09-06 17:00:00,177.0,96,31.2,1.43,461.80321684232547,0.0,37057.04871006537
2021-09-06 18:00:00,82.0,96,30.4,0.57,0.0,0.0,36245.04708024054
2021-09-06 19:00:00,4.0,98,29.2,1.3,583.4248153373118,0.0,33712.328316863684
2021-09-06 20:00:00,0.0,98,28.8,1.03,0.0,0.0,31809.600665705817
2021-09-06 21:00:00,0.0,100,28.2,1.08,581.8154781032152,0.0,32239.28190822897
2021-09-06 22:00:00,0.0,100,28.1,1.28,218.8184396620184,0.0,31467.42361716047
2021-09-06 23:00:00,0.0,100,27.8,1.53,94.06879485996072,0.0,31524.63203942826
2021-09-07 00:00:00,0.0,99,27.5,1.87,628.6039451573513,0.0,29904.96467928461
2021-09-07 01:00:00,0.0,100,27.4,1.81,0.0,0.0,31064.965696018982
2021-09-07 02:00:00,0.0,100,27.3,2.06,0.0,0.0,31239.233743527795
2021-09-07 03:00:00,0.0,99,27.0,1.92,168.21760688554133,0.0,32281.131181340246
2021-09-07 04:00:00,0.0,100,26.7,2.47,0.0,0.0,33197.45659032193
2021-09-07 05:00:00,0.0,100,26.8,1.39,852.8936751220049,0.0,34351.88004359454
2021-09-07 06:00:00,0.0,97,26.6,1.94,0.0,0.0,34013.9256909609
2021-09-07 07:00:00,54.0,99,27.3,3.05,2.2619879231116897,0.0035465560040935885,36090.69792054067
2021-09-07 08:00:00,198.0,93,28.6,3.61,1585.1100879736796,6.055413710083456,36964.86351175488
2021-09-07 09:00:00,376.0,98,30.3,3.45,3204.778553357668,2.423554905897993,38301.84035906341
2021-09-07 10:00:00,453.0,98,31.2,2.38,3288.4166824911636,0.0,39454.07620047942
2021-09-07 11:00:00,476.0,98,31.8,2.26,2730.7384439313355,0.0,39957.57217383364
2021-09-07 12:00:00,613.0,94,32.5,2.02,4363.138156530091,0.0,40756.205475705254
2021-09-07 13:00:00,532.0,100,32.5,0.73,3079.311064515983,0.0,37673.87808072101
2021-09-07 14:00:00,467.0,98,31.9,1.77,3184.346022210172,0.0,39554.98015605276
2021-09-07 15:00:00,437.0,100,31.3,1.49,2250.160161794671,0.0,37847.24274620983
2021-09-07 16:00:00,320.0,100,31.4,2.39,1931.006271578052,0.0,37457.881969235445
2021-09-07 17:00:00,88.0,99,30.6,1.62,516.7871402784912,0.0,36061.06635694664
2021-09-07 18:00:00,82.0,92,30.1,1.27,1127.1579245807204,0.0,34214.06911551818
2021-09-07 19:00:00,3.0,96,29.3,2.08,244.92283766951337,0.0,33595.39984183641
2021-09-07 20:00:00,0.0,93,28.9,1.84,0.0,0.0,31724.68726674408
2021-09-07 21:00:00,0.0,91,28.5,1.5,807.579733927839,0.0,30995.265674203394
2021-09-07 22:00:00,0.0,93,28.3,1.86,254.5522132338513,0.0,29631.242458714973
2021-09-07 23:00:00,0.0,91,28.1,1.98,0.0,0.0,28252.90670429805
2021-09-08 00:00:00,0.0,99,27.7,1.43,178.9724928223116,0.0,28146.007958634444
2021-09-08 01:00:00,0.0,100,27.4,1.8,13.285500546588247,0.0,29862.180854279206
2021-09-08 02:00:00,0.0,100,27.2,1.77,504.25987970607866,0.0,32743.673720395203
2021-09-08 03:00:00,0.0,100,27.0,0.64,0.0,0.0,32061.0623885981
2021-09-08 04:00:00,0.0,100,26.4,1.63,0.0,0.0,32422.51085231348
2021-09-08 05:00:00,0.0,100,27.2,0.45,0.0,0.0,32812.731683635015
2021-09-08 06:00:00,0.0,99,26.9,1.92,0.0,0.0,34808.77410743597
2021-09-08 07:00:00,43.0,99,27.1,1.77,281.16227614704866,0.0,36327.46334297272
2021-09-08 08:00:00,215.0,99,28.4,1.1,628.3559787748519,0.0,36319.59576412971
2021-09-08 09:00:00,414.0,98,29.7,1.4,3153.4670336956915,0.0,37949.306505958455
2021-09-08 10:00:00,501.0,97,31.1,0.72,2916.67746244505,0.0,40342.98605371195
2021-09-08 11:00:00,407.0,91,30.6,1.84,2840.4745680466503,0.0,40053.112074822355
2021-09-08 12:00:00,625.0,87,31.8,0.63,4897.2834432305035,0.0,41029.64492262873
2021-09-08 13:00:00,805.0,94,32.9,0.61,4282.641353986554,0.0,40294.86526475052
2021-09-08 14:00:00,524.0,99,32.0,2.36,3601.183528657426,0.0,39711.75325792897
2021-09-08 15:00:00,399.0,99,30.2,1.49,1679.095537009055,0.0,36840.46327642279
2021-09-08 16:00:00,275.0,98,30.5,0.5,2761.2235660969845,0.0,37266.17886090977
2021-09-08 17:00:00,193.0,100,28.3,2.79,916.776062895085,0.0,37093.693662572645
2021-09-08 18:00:00,51.0,98,27.8,1.44,886.7119880344671,0.0,34723.46636245064
2021-09-08 19:00:00,2.0,95,27.3,2.34,0.0,0.0,32698.53584935162
2021-09-08 20:00:00,0.0,94,26.9,2.85,245.83627876488939,0.0,31896.749051204
2021-09-08 21:00:00,0.0,95,26.4,3.04,0.0,0.0018096795431103904,32092.13092211311
2021-09-08 22:00:00,0.0,95,26.0,3.11,0.0,0.03652021806249529,30023.481855161626
2021-09-08 23:00:00,0.0,100,25.5,2.83,0.0,0.0,31235.491911231562
2021-09-09 00:00:00,0.0,99,25.5,1.99,7.717764798876649,0.0,32392.518006935818
2021-09-09 01:00:00,0.0,100,25.6,2.2,0.0,0.0,29500.555569520464
2021-09-09 02:00:00,0.0,100,25.6,2.22,123.11157759807138,0.0,30169.66611404365
2021-09-09 03:00:00,0.0,99,25.6,2.48,60.30275020075864,0.0,31088.576181187676
2021-09-09 04:00:00,0.0,99,25.5,2.52,332.1993221929045,0.0,32106.526496575883
2021-09-09 05:00:00,0.0,100,25.5,1.84,292.9910337890714,0.0,33347.404028358695
2021-09-09 06:00:00,0.0,100,25.5,2.82,0.0,0.0,34748.80080745874
2021-09-09 07:00:00,29.0,100,25.7,3.06,327.475451777259,0.005723620446961388,36640.57090413868
2021-09-09 08:00:00,104.0,100,26.1,4.07,204.88125971967509,34.37748782748701,37168.269177967886
2021-09-09 09:00:00,175.0,100,26.8,3.4,759.3626729966554,1.8476798624931818,37908.0458003938
2021-09-09 10:00:00,422.0,100,28.5,3.81,2312.0473484271192,14.377535429804553,37318.618672205164
2021-09-09 11:00:00,371.0,96,28.2,3.4,1612.5217336585108,1.7750511680568202,38632.75160926944
2021-09-09 12:00:00,288.0,100,27.8,3.76,1248.6613112635487,12.157904337199142,40372.178447303064
2021-09-09 13:00:00,310.0,100,28.1,3.62,1119.0511400553944,6.547457630104424,39482.126855265626
2021-09-09 14:00:00,202.0,100,27.4,3.76,774.754810161488,12.259877466083266,39634.27174719263
2021-09-09 15:00:00,133.0,100,26.8,4.25,361.4332911559768,51.7010022005507,37494.98751385493
2021-09-09 16:00:00,97.0,100,26.4,4.55,1040.535804899626,101.96728291404253,37466.7240594022
2021-09-09 17:00:00,37.0,100,27.4,2.51,61.908477871576,0.0,38177.892478619586
2021-09-09 18:00:00,29.0,100,26.9,2.42,83.04854273687363,0.0,35683.43094382891
2021-09-09 19:00:00,1.0,100,26.5,1.79,0.0,0.0,34253.08882037098
2021-09-09 20:00:00,0.0,100,26.3,2.0,641.6866882194726,0.0,31877.278325893607
2021-09-09 21:00:00,0.0,100,26.3,2.36,0.0,0.0,32352.532938162767
2021-09-09 22:00:00,0.0,100,26.2,2.66,637.0441497044756,0.0,31705.399482815377
2021-09-09 23:00:00,0.0,100,26.1,1.88,0.0,0.0,28971.512601150607
2021-09-10 00:00:00,0.0,100,26.0,2.24,21.301132631319618,0.0,31055.463605611567
2021-09-10 01:00:00,0.0,100,25.9,3.33,0.0,0.9700506780162625,28215.815531576678
2021-09-10 02:00:00,0.0,100,25.7,2.83,0.0,0.0,31980.758867807916
2021-09-10 03:00:00,0.0,100,25.5,3.61,103.0893619349558,6.478880414812525,31599.249120355365
2021-09-10 04:00:00,0.0,100,25.3,3.26,230.37282430480565,0.46773323389793126,31854.606593575947
2021-09-10 05:00:00,0.0,100,24.9,3.0,349.4399724366002,0.0,33091.65146153564
2021-09-10 06:00:00,0.0,98,25.0,2.83,977.5367679056358,0.0,34504.96860337867
2021-09-10 07:00:00,50.0,98,25.4,3.41,704.4122804267843,1.9765046011027438,37375.51896820646
2021-09-10 08:00:00,167.0,99,26.2,3.86,575.1205187991152,16.39599099109383,37294.73206126079
2021-09-10 09:00:00,280.0,95,27.1,4.41,2083.3732400290546,79.31783744662198,39442.05369058016
2021-09-10 10:00:00,288.0,100,27.5,4.43,478.0692464076924,81.72675434866646,39777.502086275126
2021-09-10 11:00:00,177.0,97,27.7,4.11,1664.95185499924,37.69854370756512,40367.33873400984
2021-09-10 12:00:00,312.0,96,28.5,4.57,2488.545782962241,106.58917680174225,39790.21713858267
2021-09-10 13:00:00,284.0,100,28.5,4.63,1519.6714651926507,116.4726850180227,39123.7888512106
2021-09-10 14:00:00,335.0,99,28.7,4.46,2424.7329439879195,81.113911655895,37405.09385697456
2021-09-10 15:00:00,279.0,100,28.4,3.55,983.6762125599384,4.534070464656861,39412.25917944207
2021-09-10 16:00:00,177.0,100,28.6,2.77,644.3707049063028,0.0,36878.88284469007
2021-09-10 17:00:00,117.0,100,28.4,2.43,982.6339213348651,0.0,34954.84568590968
2021-09-10 18:00:00,49.0,99,27.4,2.56,172.3092577756192,0.0,34214.483707890744
2021-09-10 19:00:00,1.0,100,26.3,1.3,145.1001232899568,0.0,33395.79461528705
2021-09-10 20:00:00,0.0,100,26.3,1.22,316.0739287871839,0.0,33992.93448470959
2021-09-10 21:00:00,0.0,100,25.8,2.86,0.0,0.0,29513.612643440283
2021-09-10 22:00:00,0.0,99,25.4,3.04,153.37505500313796,0.001770266233733485,29510.385384106376
2021-09-10 23:00:00,0.0,99,25.5,2.6,0.0,0.0,30653.712550565484
2021-09-11 00:00:00,0.0,99,25.3,2.3,0.0,0.0,32557.109593692967
2021-09-11 01:00:00,0.0,99,25.3,2.4,698.3393048655256,0.0,30197.517897460715
2021-09-11 02:00:00,0.0,99,25.1,2.83,111.37614937351897,0.0,31677.16252908357
2021-09-11 03:00:00,0.0,100,25.0,2.86,0.0,0.0,30178.18009007896
2021-09-11 04:00:00,0.0,99,25.0,3.3,301.8584804971286,0.7150774530107774,32684.53204707569
2021-09-11 05:00:00,0.0,96,24.9,2.8,496.6777396027119,0.0,31816.984244403873
2021-09-11 06:00:00,0.0,100,25.0,2.06,0.0,0.0,34178.85987826412
2021-09-11 07:00:00,13.0,100,25.0,1.99,0.0,0.0,35468.59020508129
2021-09-11 08:00:00,93.0,100,25.5,2.52,684.9400662474908,0.0,36834.08844220243
2021-09-11 09:00:00,168.0,100,25.6,3.18,1013.0983306508223,0.1559531266169395,37591.551546744886
2021-09-11 10:00:00,255.0,98,25.9,3.35,786.7171857686643,1.1496058655996486,40754.32672381258
2021-09-11 11:00:00,276.0,97,26.7,3.7,217.83435898474272,9.284191303590065,39623.6790270206
2021-09-11 12:00:00,333.0,95,27.7,3.24,2515.4836606170697,0.3720367287063902,38534.64036210798
2021-09-11 13:00:00,313.0,100,28.7,2.5,1354.9770005732755,0.0,38311.868317867185
2021-09-11 14:00:00,285.0,100,28.7,2.32,1611.278117255569,0.0,39114.23197300183
2021-09-11 15:00:00,104.0,99,26.8,2.7,817.9330307442384,0.0,37942.68594930313
2021-09-11 16:00:00,162.0,99,27.3,2.62,1752.6469023537393,0.0,38248.30989173174
2021-09-11 17:00:00,127.0,98,27.0,2.1,709.3319402335686,0.0,37984.1620250644
2021-09-11 18:00:00,18.0,94,26.4,2.34,792.8912553698326,0.0,34279.155223327354
2021-09-11 19:00:00,1.0,97,26.3,2.16,368.26043899441635,0.0,34398.922810607146
2021-09-11 20:00:00,0.0,98,26.2,1.79,0.0,0.0,32537.122000110856
2021-09-11 21:00:00,0.0,99,25.9,2.36,832.329089123002,0.0,31323.9336463419
2021-09-11 22:00:00,0.0,100,25.3,3.02,417.30422542298885,0.00022474858859442587,30449.70872075399
2021-09-11 23:00:00,0.0,100,25.1,2.86,470.54620404838903,0.0,29339.825235057055
2021-09-12 00:00:00,0.0,100,25.0,2.48,579.9920743257893,0.0,30981.675671502868
2021-09-12 01:00:00,0.0,100,24.9,2.28,0.0,0.0,32657.421161494643
2021-09-12 02:00:00,0.0,100,24.9,2.34,0.0,0.0,30273.178483444975
2021-09-12 03:00:00,0.0,100,24.8,2.88,676.398873686824,0.0,30144.859641790885
2021-09-12 04:00:00,0.0,100,24.9,2.3,0.0,0.0,33126.20478887893
2021-09-12 05:00:00,0.0,100,24.8,2.42,505.9929700362884,0.0,34639.522434232334
2021-09-12 06:00:00,0.0,100,25.0,2.62,0.0,0.0,35097.195039893246
2021-09-12 07:00:00,18.0,99,25.1,3.42,0.0,1.9646157062842522,36374.072224123905
2021-09-12 08:00:00,71.0,99,25.1,3.24,226.73180879181672,0.38614442534809684,37493.68877624702
2021-09-12 09:00:00,153.0,100,25.3,3.16,680.8606556641082,0.10114016810289841,38970.51310157369
2021-09-12 10:00:00,175.0,100,25.5,3.32,726.7681997136523,0.8956290102321811,39923.10073031633
2021-09-12 11:00:00,72.0,100,25.4,3.28,747.7391819517105,0.6275470112227407,38542.94141826631
2021-09-12 12:00:00,68.0,100,25.6,4.41,0.0,79.90577674665808,40355.2375438009
2021-09-12 13:00:00,122.0,100,25.7,5.13,0.0,276.17461045137486,39711.817869344464
2021-09-12 14:00:00,285.0,100,26.7,5.56,1901.5170011233454,473.228592909524,39856.66276467313
2021-09-12 15:00:00,384.0,100,27.2,4.75,2230.918381708227,150.10809917746772,38967.452561059625
2021-09-12 16:00:00,186.0,100,27.1,4.61,1529.1706913449793,108.77818095063172,35751.45318679152
2021-09-12 17:00:00,173.0,100,27.5,2.33,1369.5954847933292,0.0,36546.92043949358
2021-09-12 18:00:00,46.0,98,26.7,2.14,0.0,0.0,34796.864740161414
2021-09-12 19:00:00,1.0,97,26.1,2.24,465.06168691916014,0.0,31892.48689032937
2021-09-12 20:00:00,0.0,100,25.3,2.42,0.0,0.0,34726.73512205704
2021-09-12 21:00:00,0.0,100,25.3,1.66,0.0,0.0,32603.890718654086
2021-09-12 22:00:00,0.0,100,25.3,1.64,0.0,0.0,31275.067490854966
2021-09-12 23:00:00,0.0,100,25.3,1.3,369.97780417713653,0.0,29259.25365978483
2021-09-13 00:00:00,0.0,100,25.0,0.95,385.46316587726693,0.0,31690.132169319222
2021-09-13 01:00:00,0.0,100,24.9,0.32,260.77193144038404,0.0,30973.478487646593
2021-09-13 02:00:00,0.0,99,24.9,0.81,0.0,0.0,28175.968953357304
